ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
83,,"Balaenoptera bonaerensis",-63.5_90.5_1980,-63.500000,90.500000,,,1980
84,,"Balaenoptera bonaerensis",-61.5_87.5_1974,-61.500000,87.500000,,,1974
84,,"Balaenoptera bonaerensis",-63.5_73.5_1974,-63.500000,73.500000,,,1974
84,,"Balaenoptera bonaerensis",-63.5_77.5_1974,-63.500000,77.500000,,,1974
84,,"Balaenoptera bonaerensis",-63.5_67.5_1977,-63.500000,67.500000,,,1977
85,,"Balaenoptera bonaerensis",-62.5_74.5_1973,-62.500000,74.500000,,,1973
85,,"Balaenoptera bonaerensis",-63.5_61.5_1976,-63.500000,61.500000,,,1976
85,,"Balaenoptera bonaerensis",-66.5_63.5_1978,-66.500000,63.500000,,,1978
87,,"Balaenoptera bonaerensis",-61.5_64.5_1976,-61.500000,64.500000,,,1976
87,,"Balaenoptera bonaerensis",-60.5_82.5_1977,-60.500000,82.500000,,,1977
88,,"Balaenoptera bonaerensis",-60.5_83.5_1973,-60.500000,83.500000,,,1973
88,,"Balaenoptera bonaerensis",-61.5_80.5_1977,-61.500000,80.500000,,,1977
88,,"Balaenoptera bonaerensis",-64.5_88.5_1980,-64.500000,88.500000,,,1980
89,,"Balaenoptera bonaerensis",-59.5_83.5_1973,-59.500000,83.500000,,,1973
89,,"Balaenoptera bonaerensis",-64.5_77.5_1974,-64.500000,77.500000,,,1974
89,,"Balaenoptera bonaerensis",-63.5_60.5_1980,-63.500000,60.500000,,,1980
90,,"Balaenoptera bonaerensis",-62.5_80.5_1975,-62.500000,80.500000,,,1975
90,,"Balaenoptera bonaerensis",-64.5_68.5_1977,-64.500000,68.500000,,,1977
91,,"Balaenoptera bonaerensis",-63.5_58.5_1976,-63.500000,58.500000,,,1976
92,,"Balaenoptera bonaerensis",-61.5_59.5_1975,-61.500000,59.500000,,,1975
92,,"Balaenoptera bonaerensis",-62.5_67.5_1976,-62.500000,67.500000,,,1976
93,,"Balaenoptera bonaerensis",-62.5_84.5_1974,-62.500000,84.500000,,,1974
94,,"Balaenoptera bonaerensis",-61.5_96.5_1973,-61.500000,96.500000,,,1973
94,,"Balaenoptera bonaerensis",-65.5_62.5_1979,-65.500000,62.500000,,,1979
95,,"Balaenoptera bonaerensis",-63.5_72.5_1974,-63.500000,72.500000,,,1974
100,,"Balaenoptera bonaerensis",-62.5_76.5_1973,-62.500000,76.500000,,,1973
100,,"Balaenoptera bonaerensis",-66.5_75.5_1978,-66.500000,75.500000,,,1978
101,,"Balaenoptera bonaerensis",-61.5_87.5_1973,-61.500000,87.500000,,,1973
102,,"Balaenoptera bonaerensis",-62.5_58.5_1973,-62.500000,58.500000,,,1973
102,,"Balaenoptera bonaerensis",-63.5_62.5_1978,-63.500000,62.500000,,,1978
103,,"Balaenoptera bonaerensis",-63.5_77.5_1973,-63.500000,77.500000,,,1973
103,,"Balaenoptera bonaerensis",-62.5_62.5_1973,-62.500000,62.500000,,,1973
103,,"Balaenoptera bonaerensis",-61.5_73.5_1973,-61.500000,73.500000,,,1973
107,,"Balaenoptera bonaerensis",-63.5_78.5_1973,-63.500000,78.500000,,,1973
107,,"Balaenoptera bonaerensis",-61.5_74.5_1973,-61.500000,74.500000,,,1973
108,,"Balaenoptera bonaerensis",-60.5_86.5_1973,-60.500000,86.500000,,,1973
109,,"Balaenoptera bonaerensis",-62.5_97.5_1973,-62.500000,97.500000,,,1973
111,,"Balaenoptera bonaerensis",-61.5_90.5_1975,-61.500000,90.500000,,,1975
113,,"Balaenoptera bonaerensis",-62.5_66.5_1973,-62.500000,66.500000,,,1973
114,,"Balaenoptera bonaerensis",-65.5_64.5_1979,-65.500000,64.500000,,,1979
118,,"Balaenoptera bonaerensis",-64.5_59.5_1974,-64.500000,59.500000,,,1974
121,,"Balaenoptera bonaerensis",-63.5_71.5_1974,-63.500000,71.500000,,,1974
123,,"Balaenoptera bonaerensis",-63.5_66.5_1975,-63.500000,66.500000,,,1975
125,,"Balaenoptera bonaerensis",-63.5_92.5_1980,-63.500000,92.500000,,,1980
126,,"Balaenoptera bonaerensis",-61.5_82.5_1979,-61.500000,82.500000,,,1979
128,,"Balaenoptera bonaerensis",-60.5_75.5_1975,-60.500000,75.500000,,,1975
128,,"Balaenoptera bonaerensis",-63.5_68.5_1979,-63.500000,68.500000,,,1979
130,,"Balaenoptera bonaerensis",-63.5_91.5_1972,-63.500000,91.500000,,,1972
130,,"Balaenoptera bonaerensis",-61.5_97.5_1973,-61.500000,97.500000,,,1973
130,,"Balaenoptera bonaerensis",-62.5_77.5_1974,-62.500000,77.500000,,,1974
132,,"Balaenoptera bonaerensis",-61.5_83.5_1978,-61.500000,83.500000,,,1978
133,,"Balaenoptera bonaerensis",-63.5_89.5_1980,-63.500000,89.500000,,,1980
134,,"Balaenoptera bonaerensis",-63.5_87.5_1972,-63.500000,87.500000,,,1972
134,,"Balaenoptera bonaerensis",-65.5_63.5_1978,-65.500000,63.500000,,,1978
135,,"Balaenoptera bonaerensis",-60.5_89.5_1973,-60.500000,89.500000,,,1973
135,,"Balaenoptera bonaerensis",-65.5_67.5_1979,-65.500000,67.500000,,,1979
136,,"Balaenoptera bonaerensis",-66.5_74.5_1979,-66.500000,74.500000,,,1979
136,,"Balaenoptera bonaerensis",-66.5_68.5_1979,-66.500000,68.500000,,,1979
136,,"Balaenoptera bonaerensis",-66.5_65.5_1980,-66.500000,65.500000,,,1980
140,,"Balaenoptera bonaerensis",-66.5_65.5_1979,-66.500000,65.500000,,,1979
141,,"Balaenoptera bonaerensis",-64.5_64.5_1978,-64.500000,64.500000,,,1978
142,,"Balaenoptera bonaerensis",-63.5_74.5_1974,-63.500000,74.500000,,,1974
142,,"Balaenoptera bonaerensis",-64.5_62.5_1978,-64.500000,62.500000,,,1978
143,,"Balaenoptera bonaerensis",-65.5_60.5_1977,-65.500000,60.500000,,,1977
146,,"Balaenoptera bonaerensis",-64.5_68.5_1975,-64.500000,68.500000,,,1975
147,,"Balaenoptera bonaerensis",-63.5_76.5_1974,-63.500000,76.500000,,,1974
148,,"Balaenoptera bonaerensis",-62.5_83.5_1978,-62.500000,83.500000,,,1978
150,,"Balaenoptera bonaerensis",-60.5_91.5_1973,-60.500000,91.500000,,,1973
150,,"Balaenoptera bonaerensis",-65.5_59.5_1977,-65.500000,59.500000,,,1977
154,,"Balaenoptera bonaerensis",-64.5_54.5_1977,-64.500000,54.500000,,,1977
154,,"Balaenoptera bonaerensis",-65.5_82.5_1978,-65.500000,82.500000,,,1978
155,,"Balaenoptera bonaerensis",-61.5_92.5_1974,-61.500000,92.500000,,,1974
156,,"Balaenoptera bonaerensis",-63.5_86.5_1972,-63.500000,86.500000,,,1972
156,,"Balaenoptera bonaerensis",-61.5_84.5_1974,-61.500000,84.500000,,,1974
160,,"Balaenoptera bonaerensis",-62.5_90.5_1975,-62.500000,90.500000,,,1975
171,,"Balaenoptera bonaerensis",-66.5_73.5_1979,-66.500000,73.500000,,,1979
175,,"Balaenoptera bonaerensis",-61.5_91.5_1975,-61.500000,91.500000,,,1975
178,,"Balaenoptera bonaerensis",-64.5_74.5_1974,-64.500000,74.500000,,,1974
186,,"Balaenoptera bonaerensis",-61.5_71.5_1976,-61.500000,71.500000,,,1976
191,,"Balaenoptera bonaerensis",-64.5_89.5_1980,-64.500000,89.500000,,,1980
192,,"Balaenoptera bonaerensis",-61.5_88.5_1973,-61.500000,88.500000,,,1973
193,,"Balaenoptera bonaerensis",-62.5_79.5_1974,-62.500000,79.500000,,,1974
225,,"Balaenoptera bonaerensis",-66.5_64.5_1978,-66.500000,64.500000,,,1978
227,,"Balaenoptera bonaerensis",-62.5_74.5_1974,-62.500000,74.500000,,,1974
227,,"Balaenoptera bonaerensis",-65.5_61.5_1977,-65.500000,61.500000,,,1977
228,,"Balaenoptera bonaerensis",-65.5_62.5_1977,-65.500000,62.500000,,,1977
236,,"Balaenoptera bonaerensis",-60.5_83.5_1977,-60.500000,83.500000,,,1977
244,,"Balaenoptera bonaerensis",-66.5_65.5_1978,-66.500000,65.500000,,,1978
252,,"Balaenoptera bonaerensis",-63.5_75.5_1974,-63.500000,75.500000,,,1974
260,,"Balaenoptera bonaerensis",-65.5_65.5_1979,-65.500000,65.500000,,,1979
312,,"Balaenoptera bonaerensis",-66.5_67.5_1978,-66.500000,67.500000,,,1978
352,,"Balaenoptera bonaerensis",-61.5_69.5_1976,-61.500000,69.500000,,,1976
1,,"Balaenoptera borealis",-60.5_88.5_1948,-60.500000,88.500000,,,1948
1,,"Balaenoptera borealis",-60.5_86.5_1948,-60.500000,86.500000,,,1948
1,,"Balaenoptera borealis",-62.5_103.5_1951,-62.500000,103.500000,,,1951
1,,"Balaenoptera borealis",-62.5_54.5_1953,-62.500000,54.500000,,,1953
1,,"Balaenoptera borealis",-63.5_89.5_1954,-63.500000,89.500000,,,1954
1,,"Balaenoptera borealis",-62.5_85.5_1955,-62.500000,85.500000,,,1955
1,,"Balaenoptera borealis",-62.5_81.5_1955,-62.500000,81.500000,,,1955
1,,"Balaenoptera borealis",-63.5_83.5_1956,-63.500000,83.500000,,,1956
1,,"Balaenoptera borealis",-63.5_55.5_1956,-63.500000,55.500000,,,1956
1,,"Balaenoptera borealis",-63.5_54.5_1956,-63.500000,54.500000,,,1956
1,,"Balaenoptera borealis",-62.5_80.5_1957,-62.500000,80.500000,,,1957
1,,"Balaenoptera borealis",-59.5_79.5_1958,-59.500000,79.500000,,,1958
1,,"Balaenoptera borealis",-61.5_78.5_1959,-61.500000,78.500000,,,1959
1,,"Balaenoptera borealis",-62.5_64.5_1959,-62.500000,64.500000,,,1959
1,,"Balaenoptera borealis",-64.5_61.5_1959,-64.500000,61.500000,,,1959
1,,"Balaenoptera borealis",-61.5_70.5_1959,-61.500000,70.500000,,,1959
1,,"Balaenoptera borealis",-58.5_74.5_1959,-58.500000,74.500000,,,1959
1,,"Balaenoptera borealis",-59.5_77.5_1960,-59.500000,77.500000,,,1960
1,,"Balaenoptera borealis",-63.5_59.5_1960,-63.500000,59.500000,,,1960
1,,"Balaenoptera borealis",-62.5_69.5_1960,-62.500000,69.500000,,,1960
1,,"Balaenoptera borealis",-61.5_61.5_1960,-61.500000,61.500000,,,1960
1,,"Balaenoptera borealis",-57.5_104.5_1960,-57.500000,104.500000,,,1960
1,,"Balaenoptera borealis",-61.5_75.5_1960,-61.500000,75.500000,,,1960
1,,"Balaenoptera borealis",-60.5_73.5_1960,-60.500000,73.500000,,,1960
1,,"Balaenoptera borealis",-57.5_103.5_1960,-57.500000,103.500000,,,1960
1,,"Balaenoptera borealis",-64.5_62.5_1960,-64.500000,62.500000,,,1960
1,,"Balaenoptera borealis",-64.5_56.5_1960,-64.500000,56.500000,,,1960
1,,"Balaenoptera borealis",-63.5_73.5_1960,-63.500000,73.500000,,,1960
1,,"Balaenoptera borealis",-59.5_68.5_1960,-59.500000,68.500000,,,1960
1,,"Balaenoptera borealis",-58.5_60.5_1961,-58.500000,60.500000,,,1961
1,,"Balaenoptera borealis",-60.5_61.5_1962,-60.500000,61.500000,,,1962
1,,"Balaenoptera borealis",-63.5_63.5_1962,-63.500000,63.500000,,,1962
1,,"Balaenoptera borealis",-58.5_59.5_1962,-58.500000,59.500000,,,1962
1,,"Balaenoptera borealis",-64.5_67.5_1962,-64.500000,67.500000,,,1962
1,,"Balaenoptera borealis",-58.5_85.5_1962,-58.500000,85.500000,,,1962
1,,"Balaenoptera borealis",-57.5_76.5_1962,-57.500000,76.500000,,,1962
1,,"Balaenoptera borealis",-63.5_59.5_1962,-63.500000,59.500000,,,1962
1,,"Balaenoptera borealis",-60.5_55.5_1962,-60.500000,55.500000,,,1962
1,,"Balaenoptera borealis",-58.5_62.5_1962,-58.500000,62.500000,,,1962
1,,"Balaenoptera borealis",-62.5_61.5_1962,-62.500000,61.500000,,,1962
1,,"Balaenoptera borealis",-59.5_75.5_1962,-59.500000,75.500000,,,1962
1,,"Balaenoptera borealis",-59.5_63.5_1962,-59.500000,63.500000,,,1962
1,,"Balaenoptera borealis",-63.5_67.5_1962,-63.500000,67.500000,,,1962
1,,"Balaenoptera borealis",-58.5_84.5_1962,-58.500000,84.500000,,,1962
1,,"Balaenoptera borealis",-57.5_80.5_1963,-57.500000,80.500000,,,1963
1,,"Balaenoptera borealis",-61.5_96.5_1963,-61.500000,96.500000,,,1963
1,,"Balaenoptera borealis",-58.5_104.5_1964,-58.500000,104.500000,,,1964
1,,"Balaenoptera borealis",-62.5_76.5_1967,-62.500000,76.500000,,,1967
1,,"Balaenoptera borealis",-59.5_93.5_1968,-59.500000,93.500000,,,1968
1,,"Balaenoptera borealis",-58.5_79.5_1968,-58.500000,79.500000,,,1968
1,,"Balaenoptera borealis",-57.5_91.5_1969,-57.500000,91.500000,,,1969
1,,"Balaenoptera borealis",-57.5_100.5_1969,-57.500000,100.500000,,,1969
1,,"Balaenoptera borealis",-60.5_55.5_1972,-60.500000,55.500000,,,1972
1,,"Balaenoptera borealis",-59.5_84.5_1972,-59.500000,84.500000,,,1972
1,,"Balaenoptera borealis",-62.5_75.5_1972,-62.500000,75.500000,,,1972
1,,"Balaenoptera borealis",-60.5_74.5_1978,-60.500000,74.500000,,,1978
2,,"Balaenoptera borealis",-62.5_86.5_1955,-62.500000,86.500000,,,1955
2,,"Balaenoptera borealis",-59.5_76.5_1959,-59.500000,76.500000,,,1959
2,,"Balaenoptera borealis",-61.5_77.5_1959,-61.500000,77.500000,,,1959
2,,"Balaenoptera borealis",-58.5_91.5_1959,-58.500000,91.500000,,,1959
2,,"Balaenoptera borealis",-64.5_60.5_1959,-64.500000,60.500000,,,1959
2,,"Balaenoptera borealis",-61.5_96.5_1959,-61.500000,96.500000,,,1959
2,,"Balaenoptera borealis",-60.5_83.5_1960,-60.500000,83.500000,,,1960
2,,"Balaenoptera borealis",-62.5_79.5_1960,-62.500000,79.500000,,,1960
2,,"Balaenoptera borealis",-62.5_61.5_1960,-62.500000,61.500000,,,1960
2,,"Balaenoptera borealis",-61.5_68.5_1960,-61.500000,68.500000,,,1960
2,,"Balaenoptera borealis",-58.5_74.5_1960,-58.500000,74.500000,,,1960
2,,"Balaenoptera borealis",-60.5_64.5_1960,-60.500000,64.500000,,,1960
2,,"Balaenoptera borealis",-58.5_100.5_1960,-58.500000,100.500000,,,1960
2,,"Balaenoptera borealis",-61.5_63.5_1960,-61.500000,63.500000,,,1960
2,,"Balaenoptera borealis",-58.5_70.5_1962,-58.500000,70.500000,,,1962
2,,"Balaenoptera borealis",-58.5_60.5_1962,-58.500000,60.500000,,,1962
2,,"Balaenoptera borealis",-59.5_59.5_1962,-59.500000,59.500000,,,1962
2,,"Balaenoptera borealis",-58.5_61.5_1962,-58.500000,61.500000,,,1962
2,,"Balaenoptera borealis",-61.5_91.5_1963,-61.500000,91.500000,,,1963
2,,"Balaenoptera borealis",-61.5_89.5_1963,-61.500000,89.500000,,,1963
2,,"Balaenoptera borealis",-62.5_100.5_1963,-62.500000,100.500000,,,1963
2,,"Balaenoptera borealis",-62.5_91.5_1963,-62.500000,91.500000,,,1963
2,,"Balaenoptera borealis",-60.5_87.5_1964,-60.500000,87.500000,,,1964
2,,"Balaenoptera borealis",-61.5_81.5_1965,-61.500000,81.500000,,,1965
2,,"Balaenoptera borealis",-61.5_83.5_1966,-61.500000,83.500000,,,1966
2,,"Balaenoptera borealis",-58.5_81.5_1967,-58.500000,81.500000,,,1967
2,,"Balaenoptera borealis",-64.5_58.5_1967,-64.500000,58.500000,,,1967
2,,"Balaenoptera borealis",-62.5_100.5_1967,-62.500000,100.500000,,,1967
2,,"Balaenoptera borealis",-60.5_79.5_1968,-60.500000,79.500000,,,1968
2,,"Balaenoptera borealis",-63.5_85.5_1968,-63.500000,85.500000,,,1968
2,,"Balaenoptera borealis",-57.5_72.5_1968,-57.500000,72.500000,,,1968
2,,"Balaenoptera borealis",-58.5_82.5_1969,-58.500000,82.500000,,,1969
2,,"Balaenoptera borealis",-62.5_81.5_1971,-62.500000,81.500000,,,1971
2,,"Balaenoptera borealis",-57.5_95.5_1971,-57.500000,95.500000,,,1971
2,,"Balaenoptera borealis",-61.5_83.5_1972,-61.500000,83.500000,,,1972
3,,"Balaenoptera borealis",-60.5_74.5_1959,-60.500000,74.500000,,,1959
3,,"Balaenoptera borealis",-60.5_60.5_1960,-60.500000,60.500000,,,1960
3,,"Balaenoptera borealis",-61.5_69.5_1960,-61.500000,69.500000,,,1960
3,,"Balaenoptera borealis",-58.5_98.5_1960,-58.500000,98.500000,,,1960
3,,"Balaenoptera borealis",-58.5_83.5_1960,-58.500000,83.500000,,,1960
3,,"Balaenoptera borealis",-57.5_100.5_1960,-57.500000,100.500000,,,1960
3,,"Balaenoptera borealis",-57.5_61.5_1962,-57.500000,61.500000,,,1962
3,,"Balaenoptera borealis",-60.5_58.5_1962,-60.500000,58.500000,,,1962
3,,"Balaenoptera borealis",-61.5_63.5_1962,-61.500000,63.500000,,,1962
3,,"Balaenoptera borealis",-57.5_75.5_1962,-57.500000,75.500000,,,1962
3,,"Balaenoptera borealis",-61.5_94.5_1963,-61.500000,94.500000,,,1963
3,,"Balaenoptera borealis",-61.5_101.5_1963,-61.500000,101.500000,,,1963
3,,"Balaenoptera borealis",-63.5_87.5_1963,-63.500000,87.500000,,,1963
3,,"Balaenoptera borealis",-59.5_99.5_1963,-59.500000,99.500000,,,1963
3,,"Balaenoptera borealis",-64.5_105.5_1963,-64.500000,105.500000,,,1963
3,,"Balaenoptera borealis",-60.5_77.5_1964,-60.500000,77.500000,,,1964
3,,"Balaenoptera borealis",-61.5_99.5_1964,-61.500000,99.500000,,,1964
3,,"Balaenoptera borealis",-61.5_86.5_1967,-61.500000,86.500000,,,1967
3,,"Balaenoptera borealis",-63.5_79.5_1967,-63.500000,79.500000,,,1967
3,,"Balaenoptera borealis",-61.5_90.5_1967,-61.500000,90.500000,,,1967
3,,"Balaenoptera borealis",-62.5_85.5_1967,-62.500000,85.500000,,,1967
3,,"Balaenoptera borealis",-59.5_79.5_1968,-59.500000,79.500000,,,1968
3,,"Balaenoptera borealis",-58.5_84.5_1969,-58.500000,84.500000,,,1969
3,,"Balaenoptera borealis",-58.5_105.5_1969,-58.500000,105.500000,,,1969
3,,"Balaenoptera borealis",-60.5_89.5_1970,-60.500000,89.500000,,,1970
3,,"Balaenoptera borealis",-57.5_89.5_1971,-57.500000,89.500000,,,1971
4,,"Balaenoptera borealis",-60.5_56.5_1965,-60.500000,56.500000,,,1965
4,,"Balaenoptera borealis",-63.5_69.5_1967,-63.500000,69.500000,,,1967
4,,"Balaenoptera borealis",-60.5_78.5_1968,-60.500000,78.500000,,,1968
4,,"Balaenoptera borealis",-60.5_105.5_1959,-60.500000,105.500000,,,1959
4,,"Balaenoptera borealis",-62.5_70.5_1959,-62.500000,70.500000,,,1959
4,,"Balaenoptera borealis",-64.5_72.5_1960,-64.500000,72.500000,,,1960
4,,"Balaenoptera borealis",-57.5_80.5_1960,-57.500000,80.500000,,,1960
4,,"Balaenoptera borealis",-60.5_71.5_1960,-60.500000,71.500000,,,1960
4,,"Balaenoptera borealis",-57.5_67.5_1961,-57.500000,67.500000,,,1961
4,,"Balaenoptera borealis",-58.5_81.5_1963,-58.500000,81.500000,,,1963
4,,"Balaenoptera borealis",-61.5_92.5_1963,-61.500000,92.500000,,,1963
5,,"Balaenoptera borealis",-58.5_73.5_1959,-58.500000,73.500000,,,1959
5,,"Balaenoptera borealis",-61.5_72.5_1960,-61.500000,72.500000,,,1960
5,,"Balaenoptera borealis",-61.5_71.5_1960,-61.500000,71.500000,,,1960
5,,"Balaenoptera borealis",-60.5_78.5_1960,-60.500000,78.500000,,,1960
5,,"Balaenoptera borealis",-62.5_54.5_1960,-62.500000,54.500000,,,1960
5,,"Balaenoptera borealis",-62.5_95.5_1964,-62.500000,95.500000,,,1964
6,,"Balaenoptera borealis",-61.5_103.5_1963,-61.500000,103.500000,,,1963
6,,"Balaenoptera borealis",-61.5_98.5_1963,-61.500000,98.500000,,,1963
6,,"Balaenoptera borealis",-61.5_95.5_1963,-61.500000,95.500000,,,1963
6,,"Balaenoptera borealis",-57.5_67.5_1964,-57.500000,67.500000,,,1964
6,,"Balaenoptera borealis",-61.5_89.5_1966,-61.500000,89.500000,,,1966
5,,"Balaenoptera borealis",-63.5_71.5_1967,-63.500000,71.500000,,,1967
5,,"Balaenoptera borealis",-60.5_81.5_1967,-60.500000,81.500000,,,1967
5,,"Balaenoptera borealis",-59.5_80.5_1970,-59.500000,80.500000,,,1970
6,,"Balaenoptera borealis",-58.5_75.5_1960,-58.500000,75.500000,,,1960
6,,"Balaenoptera borealis",-60.5_67.5_1960,-60.500000,67.500000,,,1960
6,,"Balaenoptera borealis",-57.5_75.5_1960,-57.500000,75.500000,,,1960
6,,"Balaenoptera borealis",-63.5_55.5_1960,-63.500000,55.500000,,,1960
6,,"Balaenoptera borealis",-58.5_87.5_1962,-58.500000,87.500000,,,1962
6,,"Balaenoptera borealis",-57.5_60.5_1962,-57.500000,60.500000,,,1962
7,,"Balaenoptera borealis",-62.5_73.5_1960,-62.500000,73.500000,,,1960
7,,"Balaenoptera borealis",-63.5_60.5_1960,-63.500000,60.500000,,,1960
7,,"Balaenoptera borealis",-57.5_85.5_1960,-57.500000,85.500000,,,1960
7,,"Balaenoptera borealis",-62.5_105.5_1963,-62.500000,105.500000,,,1963
7,,"Balaenoptera borealis",-60.5_98.5_1963,-60.500000,98.500000,,,1963
7,,"Balaenoptera borealis",-61.5_79.5_1967,-61.500000,79.500000,,,1967
7,,"Balaenoptera borealis",-57.5_54.5_1968,-57.500000,54.500000,,,1968
7,,"Balaenoptera borealis",-58.5_89.5_1970,-58.500000,89.500000,,,1970
8,,"Balaenoptera borealis",-57.5_74.5_1962,-57.500000,74.500000,,,1962
8,,"Balaenoptera borealis",-57.5_66.5_1962,-57.500000,66.500000,,,1962
8,,"Balaenoptera borealis",-57.5_80.5_1962,-57.500000,80.500000,,,1962
8,,"Balaenoptera borealis",-60.5_69.5_1962,-60.500000,69.500000,,,1962
8,,"Balaenoptera borealis",-57.5_58.5_1962,-57.500000,58.500000,,,1962
8,,"Balaenoptera borealis",-60.5_92.5_1963,-60.500000,92.500000,,,1963
8,,"Balaenoptera borealis",-60.5_102.5_1963,-60.500000,102.500000,,,1963
8,,"Balaenoptera borealis",-61.5_90.5_1963,-61.500000,90.500000,,,1963
8,,"Balaenoptera borealis",-61.5_84.5_1966,-61.500000,84.500000,,,1966
8,,"Balaenoptera borealis",-60.5_95.5_1966,-60.500000,95.500000,,,1966
8,,"Balaenoptera borealis",-63.5_56.5_1967,-63.500000,56.500000,,,1967
8,,"Balaenoptera borealis",-61.5_83.5_1967,-61.500000,83.500000,,,1967
8,,"Balaenoptera borealis",-58.5_55.5_1968,-58.500000,55.500000,,,1968
9,,"Balaenoptera borealis",-61.5_97.5_1963,-61.500000,97.500000,,,1963
9,,"Balaenoptera borealis",-62.5_92.5_1963,-62.500000,92.500000,,,1963
9,,"Balaenoptera borealis",-62.5_83.5_1963,-62.500000,83.500000,,,1963
9,,"Balaenoptera borealis",-59.5_89.5_1964,-59.500000,89.500000,,,1964
9,,"Balaenoptera borealis",-62.5_87.5_1966,-62.500000,87.500000,,,1966
9,,"Balaenoptera borealis",-61.5_79.5_1966,-61.500000,79.500000,,,1966
10,,"Balaenoptera borealis",-62.5_59.5_1960,-62.500000,59.500000,,,1960
10,,"Balaenoptera borealis",-57.5_91.5_1962,-57.500000,91.500000,,,1962
10,,"Balaenoptera borealis",-59.5_82.5_1963,-59.500000,82.500000,,,1963
10,,"Balaenoptera borealis",-57.5_57.5_1968,-57.500000,57.500000,,,1968
11,,"Balaenoptera borealis",-58.5_80.5_1959,-58.500000,80.500000,,,1959
11,,"Balaenoptera borealis",-59.5_104.5_1960,-59.500000,104.500000,,,1960
11,,"Balaenoptera borealis",-57.5_83.5_1960,-57.500000,83.500000,,,1960
11,,"Balaenoptera borealis",-57.5_92.5_1962,-57.500000,92.500000,,,1962
11,,"Balaenoptera borealis",-57.5_86.5_1962,-57.500000,86.500000,,,1962
11,,"Balaenoptera borealis",-62.5_96.5_1963,-62.500000,96.500000,,,1963
11,,"Balaenoptera borealis",-62.5_89.5_1963,-62.500000,89.500000,,,1963
11,,"Balaenoptera borealis",-60.5_101.5_1964,-60.500000,101.500000,,,1964
11,,"Balaenoptera borealis",-61.5_105.5_1966,-61.500000,105.500000,,,1966
12,,"Balaenoptera borealis",-64.5_58.5_1959,-64.500000,58.500000,,,1959
12,,"Balaenoptera borealis",-59.5_82.5_1959,-59.500000,82.500000,,,1959
12,,"Balaenoptera borealis",-58.5_94.5_1960,-58.500000,94.500000,,,1960
12,,"Balaenoptera borealis",-62.5_95.5_1963,-62.500000,95.500000,,,1963
13,,"Balaenoptera borealis",-57.5_84.5_1960,-57.500000,84.500000,,,1960
13,,"Balaenoptera borealis",-62.5_93.5_1963,-62.500000,93.500000,,,1963
13,,"Balaenoptera borealis",-60.5_71.5_1963,-60.500000,71.500000,,,1963
13,,"Balaenoptera borealis",-60.5_83.5_1964,-60.500000,83.500000,,,1964
13,,"Balaenoptera borealis",-61.5_104.5_1966,-61.500000,104.500000,,,1966
13,,"Balaenoptera borealis",-62.5_81.5_1966,-62.500000,81.500000,,,1966
13,,"Balaenoptera borealis",-62.5_83.5_1971,-62.500000,83.500000,,,1971
14,,"Balaenoptera borealis",-57.5_95.5_1959,-57.500000,95.500000,,,1959
14,,"Balaenoptera borealis",-61.5_77.5_1963,-61.500000,77.500000,,,1963
14,,"Balaenoptera borealis",-60.5_86.5_1966,-60.500000,86.500000,,,1966
15,,"Balaenoptera borealis",-61.5_70.5_1960,-61.500000,70.500000,,,1960
15,,"Balaenoptera borealis",-60.5_79.5_1966,-60.500000,79.500000,,,1966
16,,"Balaenoptera borealis",-57.5_98.5_1960,-57.500000,98.500000,,,1960
16,,"Balaenoptera borealis",-62.5_68.5_1960,-62.500000,68.500000,,,1960
16,,"Balaenoptera borealis",-58.5_105.5_1960,-58.500000,105.500000,,,1960
16,,"Balaenoptera borealis",-57.5_89.5_1962,-57.500000,89.500000,,,1962
17,,"Balaenoptera borealis",-61.5_56.5_1960,-61.500000,56.500000,,,1960
17,,"Balaenoptera borealis",-57.5_88.5_1962,-57.500000,88.500000,,,1962
17,,"Balaenoptera borealis",-61.5_101.5_1966,-61.500000,101.500000,,,1966
17,,"Balaenoptera borealis",-58.5_104.5_1971,-58.500000,104.500000,,,1971
18,,"Balaenoptera borealis",-57.5_62.5_1962,-57.500000,62.500000,,,1962
18,,"Balaenoptera borealis",-58.5_84.5_1964,-58.500000,84.500000,,,1964
19,,"Balaenoptera borealis",-63.5_98.5_1963,-63.500000,98.500000,,,1963
19,,"Balaenoptera borealis",-62.5_97.5_1963,-62.500000,97.500000,,,1963
